SalesOrderLineKey,ResellerKey,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,SalesTerritoryKey,Order Quantity,Unit Price,Extended Amount,Unit Price Discount Pct,Product Standard Cost,Total Product Cost,Sales Amount
46967015,487,-1,236,20180810,20180820,20180817,1,6,28.8404,173.0424,0,29.0807,174.4842,173.0424
46967016,487,-1,461,20180810,20180820,20180817,1,4,53.994,215.976,0,37.1209,148.4836,215.976
46967017,487,-1,233,20180810,20180820,20180817,1,8,28.8404,230.7232,0,29.0807,232.6456,230.7232
46967018,487,-1,367,20180810,20180820,20180817,1,3,647.994,1943.982,0,598.4354,1795.3062,1943.982
46967019,487,-1,230,20180810,20180820,20180817,1,6,28.8404,173.0424,0,29.0807,174.4842,173.0424
46967020,487,-1,460,20180810,20180820,20180817,1,5,53.994,269.97,0,37.1209,185.6045,269.97
46967021,487,-1,358,20180810,20180820,20180817,1,2,1229.4589,2458.9178,0,1105.81,2211.62,2458.9178
46967022,487,-1,365,20180810,20180820,20180817,1,5,647.994,3239.97,0,598.4354,2992.177,3239.97
46967023,487,-1,445,20180810,20180820,20180817,1,5,35.994,179.97,0,24.7459,123.7295,179.97
46967024,487,-1,458,20180810,20180820,20180817,1,8,44.994,359.952,0,30.9334,247.4672,359.952
46967025,487,-1,356,20180810,20180820,20180817,1,3,1242.8518,3728.5554,0,1117.8559,3353.5677,3728.5554
46967026,487,-1,216,20180810,20180820,20180817,1,10,20.1865,201.865,0,13.8782,138.782,201.865
46967027,487,-1,305,20180810,20180820,20180817,1,2,736.1455,1472.291,0,653.6971,1307.3942,1472.291
46967028,487,-1,395,20180810,20180820,20180817,1,9,61.374,552.366,0,45.4168,408.7512,552.366
46967029,487,-1,464,20180810,20180820,20180817,1,1,14.1289,14.1289,0,9.7136,9.7136,14.1289
46967030,487,-1,457,20180810,20180820,20180817,1,4,44.994,179.976,0,30.9334,123.7336,179.976
46967031,487,-1,469,20180810,20180820,20180817,1,5,22.794,113.97,0,15.6709,78.3545,113.97
46967032,487,-1,364,20180810,20180820,20180817,1,3,647.994,1943.982,0,598.4354,1795.3062,1943.982
46967033,487,-1,462,20180810,20180820,20180817,1,7,14.1289,98.9023,0,9.7136,67.9952,98.9023
46967034,487,-1,360,20180810,20180820,20180817,1,5,1229.4589,6147.2945,0,1105.81,5529.05,6147.2945
46967035,487,-1,224,20180810,20180820,20180817,1,5,5.1865,25.9325,0,5.2297,26.1485,25.9325
46967036,487,-1,426,20180810,20180820,20180817,1,2,209.256,418.512,0,185.8193,371.6386,418.512
46967037,487,-1,289,20180810,20180820,20180817,1,3,744.2727,2232.8181,0,660.9142,1982.7426,2232.8181
46967038,487,-1,396,20180810,20180820,20180817,1,2,74.838,149.676,0,55.3801,110.7602,149.676
46967039,487,-1,410,20180810,20180820,20180817,1,2,36.447,72.894,0,26.9708,53.9416,72.894
46967040,487,-1,468,20180810,20180820,20180817,1,3,22.794,68.382,0,15.6709,47.0127,68.382
46967041,487,-1,397,20180810,20180820,20180817,1,4,24.2945,97.178,0,17.978,71.912,97.178
46967042,487,-1,401,20180810,20180820,20180817,1,1,65.6018,65.6018,0,48.5453,48.5453,65.6018
46967043,487,-1,466,20180810,20180820,20180817,1,6,14.1289,84.7734,0,9.7136,58.2816,84.7734
46967044,487,-1,297,20180810,20180820,20180817,1,4,736.1455,2944.582,0,653.6971,2614.7884,2944.582
46967045,487,-1,391,20180810,20180820,20180817,1,1,88.932,88.932,0,65.8097,65.8097,88.932
46967046,487,-1,419,20180810,20180820,20180817,1,3,52.647,157.941,0,38.9588,116.8764,157.941
46967047,487,-1,213,20180810,20180820,20180817,1,4,20.1865,80.746,0,13.8782,55.5128,80.746
46967048,487,-1,448,20180810,20180820,20180817,1,13,11.5942,150.7246,0,8.2459,107.1967,147.7101
46967049,487,-1,352,20180810,20180820,20180817,1,4,1242.8518,4971.4072,0,1117.8559,4471.4236,4971.4072
46967050,487,-1,394,20180810,20180820,20180817,1,5,20.52,102.6,0,15.1848,75.924,102.6
46967051,487,-1,427,20180810,20180820,20180817,1,2,209.256,418.512,0,185.8193,371.6386,418.512
46968001,377,-1,415,20180810,20180820,20180817,3,4,198.036,792.144,0,146.5466,586.1864,792.144
46968002,377,-1,458,20180810,20180820,20180817,3,4,44.994,179.976,0,30.9334,123.7336,179.976
46968003,377,-1,327,20180810,20180820,20180817,3,3,234.897,704.691,0,486.7066,1460.1198,493.2837
46968004,377,-1,343,20180810,20180820,20180817,3,4,469.794,1879.176,0,486.7066,1946.8264,1879.176
46968005,377,-1,221,20180810,20180820,20180817,3,2,20.1865,40.373,0,13.8782,27.7564,40.373
46968006,377,-1,433,20180810,20180820,20180817,3,2,324.4527,648.9054,0,300.1188,600.2376,648.9054
46968007,377,-1,460,20180810,20180820,20180817,3,3,53.994,161.982,0,37.1209,111.3627,161.982
46968008,377,-1,271,20180810,20180820,20180817,3,4,202.332,809.328,0,187.1571,748.6284,809.328
46968009,377,-1,263,20180810,20180820,20180817,3,4,202.332,809.328,0,187.1571,748.6284,809.328
46968010,377,-1,333,20180810,20180820,20180817,3,4,469.794,1879.176,0,486.7066,1946.8264,1879.176
46968011,377,-1,233,20180810,20180820,20180817,3,1,28.8404,28.8404,0,29.0807,29.0807,28.8404
46968012,377,-1,329,20180810,20180820,20180817,3,3,469.794,1409.382,0,486.7066,1460.1198,1409.382
46968013,377,-1,414,20180810,20180820,20180817,3,5,149.031,745.155,0,110.2829,551.4145,745.155
46968014,377,-1,286,20180810,20180820,20180817,3,1,183.9382,183.9382,0,170.1428,170.1428,183.9382
46968015,377,-1,323,20180810,20180820,20180817,3,6,469.794,2818.764,0,486.7066,2920.2396,2818.764
46968016,377,-1,216,20180810,20180820,20180817,3,1,20.1865,20.1865,0,13.8782,13.8782,20.1865
46968017,377,-1,456,20180810,20180820,20180817,3,6,44.994,269.964,0,30.9334,185.6004,269.964
46968018,377,-1,230,20180810,20180820,20180817,3,1,28.8404,28.8404,0,29.0807,29.0807,28.8404
46968019,377,-1,213,20180810,20180820,20180817,3,1,20.1865,20.1865,0,13.8782,13.8782,20.1865
46968020,377,-1,224,20180810,20180820,20180817,3,3,5.1865,15.5595,0,5.2297,15.6891,15.5595
46968021,377,-1,422,20180810,20180820,20180817,3,4,67.539,270.156,0,49.9789,199.9156,270.156
46968022,377,-1,325,20180810,20180820,20180817,3,5,469.794,2348.97,0,486.7066,2433.533,2348.97
46969001,381,-1,409,20180810,20180820,20180817,3,2,209.256,418.512,0,185.8193,371.6386,418.512
46969002,381,-1,305,20180810,20180820,20180817,3,3,736.1455,2208.4365,0,653.6971,1961.0913,2208.4365
46969003,381,-1,399,20180810,20180820,20180817,3,6,33.7745,202.647,0,24.9932,149.9592,202.647
46969004,381,-1,412,20180810,20180820,20180817,3,2,180.129,360.258,0,133.2955,266.591,360.258
46969005,381,-1,427,20180810,20180820,20180817,3,4,209.256,837.024,0,185.8193,743.2772,837.024
46969006,381,-1,308,20180810,20180820,20180817,3,2,744.2727,1488.5454,0,660.9142,1321.8284,1488.5454
46969007,381,-1,366,20180810,20180820,20180817,3,3,647.994,1943.982,0,598.4354,1795.3062,1943.982
46969008,381,-1,419,20180810,20180820,20180817,3,1,52.647,52.647,0,38.9588,38.9588,52.647
46969009,381,-1,362,20180810,20180820,20180817,3,3,1229.4589,3688.3767,0,1105.81,3317.43,3688.3767
46969010,381,-1,401,20180810,20180820,20180817,3,3,65.6018,196.8054,0,48.5453,145.6359,196.8054
46969011,381,-1,358,20180810,20180820,20180817,3,5,1229.4589,6147.2945,0,1105.81,5529.05,6147.2945
46969012,381,-1,364,20180810,20180820,20180817,3,3,647.994,1943.982,0,598.4354,1795.3062,1943.982
46969013,381,-1,421,20180810,20180820,20180817,3,2,196.329,392.658,0,145.2835,290.567,392.658
46969014,381,-1,428,20180810,20180820,20180817,3,4,209.256,837.024,0,185.8193,743.2772,837.024
46969015,381,-1,468,20180810,20180820,20180817,3,2,22.794,45.588,0,15.6709,31.3418,45.588
46969016,381,-1,396,20180810,20180820,20180817,3,3,74.838,224.514,0,55.3801,166.1403,224.514
46969017,381,-1,410,20180810,20180820,20180817,3,4,36.447,145.788,0,26.9708,107.8832,145.788
46969018,381,-1,470,20180810,20180820,20180817,3,3,22.794,68.382,0,15.6709,47.0127,68.382
46969019,381,-1,352,20180810,20180820,20180817,3,4,1242.8518,4971.4072,0,1117.8559,4471.4236,4971.4072
46969020,381,-1,289,20180810,20180820,20180817,3,1,744.2727,744.2727,0,660.9142,660.9142,744.2727
46969021,381,-1,367,20180810,20180820,20180817,3,1,647.994,647.994,0,598.4354,598.4354,647.994
46969022,381,-1,356,20180810,20180820,20180817,3,2,1242.8518,2485.7036,0,1117.8559,2235.7118,2485.7036
46969023,381,-1,354,20180810,20180820,20180817,3,3,1242.8518,3728.5554,0,1117.8559,3353.5677,3728.5554
46969024,381,-1,426,20180810,20180820,20180817,3,1,209.256,209.256,0,185.8193,185.8193,209.256
46969025,381,-1,391,20180810,20180820,20180817,3,1,88.932,88.932,0,65.8097,65.8097,88.932
46969026,381,-1,411,20180810,20180820,20180817,3,3,125.415,376.245,0,92.8071,278.4213,376.245
46969027,381,-1,297,20180810,20180820,20180817,3,5,736.1455,3680.7275,0,653.6971,3268.4855,3680.7275
46969028,381,-1,294,20180810,20180820,20180817,3,1,744.2727,744.2727,0,660.9142,660.9142,744.2727
46969029,381,-1,395,20180810,20180820,20180817,3,6,61.374,368.244,0,45.4168,272.5008,368.244
46969030,381,-1,397,20180810,20180820,20180817,3,2,24.2945,48.589,0,17.978,35.956,48.589
46969031,381,-1,447,20180810,20180820,20180817,3,1,15.0,15.0,0,10.3125,10.3125,15.0
46969032,381,-1,394,20180810,20180820,20180817,3,3,20.52,61.56,0,15.1848,45.5544,61.56
46970001,258,-1,368,20180810,20180820,20180817,4,1,1466.01,1466.01,0,1518.7864,1518.7864,1466.01
46970002,258,-1,339,20180810,20180820,20180817,4,2,469.794,939.588,0,486.7066,973.4132,939.588
46970003,258,-1,371,20180810,20180820,20180817,4,5,1308.9375,6544.6875,0,1320.6838,6603.419,6544.6875
46970004,258,-1,239,20180810,20180820,20180817,4,1,780.8182,780.8182,0,722.2568,722.2568,780.8182
46970005,258,-1,325,20180810,20180820,20180817,4,1,469.794,469.794,0,486.7066,486.7066,469.794
46970006,258,-1,407,20180810,20180820,20180817,4,4,65.6018,262.4072,0,48.5453,194.1812,262.4072
46970007,258,-1,373,20180810,20180820,20180817,4,1,1308.9375,1308.9375,0,1320.6838,1320.6838,1308.9375
46970008,258,-1,323,20180810,20180820,20180817,4,2,469.794,939.588,0,486.7066,973.4132,939.588
46970009,258,-1,389,20180810,20180820,20180817,4,1,600.2625,600.2625,0,605.6492,605.6492,600.2625
46970010,258,-1,341,20180810,20180820,20180817,4,1,469.794,469.794,0,486.7066,486.7066,469.794
46970011,258,-1,242,20180810,20180820,20180817,4,1,780.8182,780.8182,0,722.2568,722.2568,780.8182
46970012,258,-1,422,20180810,20180820,20180817,4,3,67.539,202.617,0,49.9789,149.9367,202.617
46970013,258,-1,385,20180810,20180820,20180817,4,3,600.2625,1800.7875,0,605.6492,1816.9476,1800.7875
46970014,258,-1,343,20180810,20180820,20180817,4,3,469.794,1409.382,0,486.7066,1460.1198,1409.382
46970015,258,-1,387,20180810,20180820,20180817,4,1,600.2625,600.2625,0,605.6492,605.6492,600.2625
46970016,258,-1,286,20180810,20180820,20180817,4,3,183.9382,551.8146,0,170.1428,510.4284,551.8146
46970017,258,-1,403,20180810,20180820,20180817,4,4,24.2945,97.178,0,17.978,71.912,97.178
46970018,258,-1,423,20180810,20180820,20180817,4,2,165.231,330.462,0,122.2709,244.5418,330.462
46970019,258,-1,415,20180810,20180820,20180817,4,3,198.036,594.108,0,146.5466,439.6398,594.108
46970020,258,-1,433,20180810,20180820,20180817,4,1,324.4527,324.4527,0,300.1188,300.1188,324.4527
46970021,258,-1,321,20180810,20180820,20180817,4,4,469.794,1879.176,0,486.7066,1946.8264,1879.176
46970022,258,-1,254,20180810,20180820,20180817,4,1,183.9382,183.9382,0,170.1428,170.1428,183.9382
46970023,258,-1,263,20180810,20180820,20180817,4,1,202.332,202.332,0,187.1571,187.1571,202.332
46970024,258,-1,383,20180810,20180820,20180817,4,3,600.2625,1800.7875,0,605.6492,1816.9476,1800.7875
46970025,258,-1,265,20180810,20180820,20180817,4,5,202.332,1011.66,0,187.1571,935.7855,1011.66
46970026,258,-1,329,20180810,20180820,20180817,4,3,469.794,1409.382,0,486.7066,1460.1198,1409.382
46970027,258,-1,369,20180810,20180820,20180817,4,2,1466.01,2932.02,0,1518.7864,3037.5728,2932.02
46970028,258,-1,273,20180810,20180820,20180817,4,3,202.332,606.996,0,187.1571,561.4713,606.996
46970029,258,-1,375,20180810,20180820,20180817,4,2,1308.9375,2617.875,0,1320.6838,2641.3676,2617.875
46970030,258,-1,331,20180810,20180820,20180817,4,1,469.794,469.794,0,486.7066,486.7066,469.794
46970031,258,-1,337,20180810,20180820,20180817,4,4,469.794,1879.176,0,486.7066,1946.8264,1879.176
46970032,258,-1,435,20180810,20180820,20180817,4,2,324.4527,648.9054,0,300.1188,600.2376,648.9054
46970033,258,-1,424,20180810,20180820,20180817,4,4,214.236,856.944,0,158.5346,634.1384,856.944
46970034,258,-1,335,20180810,20180820,20180817,4,2,469.794,939.588,0,486.7066,973.4132,939.588
46970035,258,-1,333,20180810,20180820,20180817,4,3,469.794,1409.382,0,486.7066,1460.1198,1409.382
46970036,258,-1,379,20180810,20180820,20180817,4,2,1308.9375,2617.875,0,1320.6838,2641.3676,2617.875
46970037,258,-1,439,20180810,20180820,20180817,4,3,780.8182,2342.4546,0,722.2568,2166.7704,2342.4546
46970038,258,-1,381,20180810,20180820,20180817,4,4,600.2625,2401.05,0,605.6492,2422.5968,2401.05
46970039,258,-1,370,20180810,20180820,20180817,4,2,1466.01,2932.02,0,1518.7864,3037.5728,2932.02
46970040,258,-1,417,20180810,20180820,20180817,4,4,324.4527,1297.8108,0,300.1188,1200.4752,1297.8108
46971001,207,-1,469,20180811,20180821,20180818,5,6,22.794,136.764,0,15.6709,94.0254,136.764
46971002,207,-1,213,20180811,20180821,20180818,5,1,20.1865,20.1865,0,13.8782,13.8782,20.1865
46971003,207,-1,420,20180811,20180821,20180818,5,1,141.615,141.615,0,104.7951,104.7951,141.615
46971004,207,-1,470,20180811,20180821,20180818,5,20,20.8945,417.89,0,15.6709,313.418,396.9955
46971005,207,-1,360,20180811,20180821,20180818,5,3,1229.4589,3688.3767,0,1105.81,3317.43,3688.3767
46971006,207,-1,354,20180811,20180821,20180818,5,2,1242.8518,2485.7036,0,1117.8559,2235.7118,2485.7036
46971007,207,-1,460,20180811,20180821,20180818,5,1,53.994,53.994,0,37.1209,37.1209,53.994
46971008,207,-1,421,20180811,20180821,20180818,5,1,196.329,196.329,0,145.2835,145.2835,196.329
46971009,207,-1,233,20180811,20180821,20180818,5,6,28.8404,173.0424,0,29.0807,174.4842,173.0424
46971010,207,-1,456,20180811,20180821,20180818,5,4,44.994,179.976,0,30.9334,123.7336,179.976
46971011,207,-1,410,20180811,20180821,20180818,5,3,36.447,109.341,0,26.9708,80.9124,109.341
46971012,207,-1,221,20180811,20180821,20180818,5,1,20.1865,20.1865,0,13.8782,13.8782,20.1865
46971013,207,-1,358,20180811,20180821,20180818,5,4,1229.4589,4917.8356,0,1105.81,4423.24,4917.8356
46971014,207,-1,356,20180811,20180821,20180818,5,2,1242.8518,2485.7036,0,1117.8559,2235.7118,2485.7036
46971015,207,-1,216,20180811,20180821,20180818,5,4,20.1865,80.746,0,13.8782,55.5128,80.746
46971016,207,-1,224,20180811,20180821,20180818,5,3,5.1865,15.5595,0,5.2297,15.6891,15.5595
46971017,207,-1,399,20180811,20180821,20180818,5,2,33.7745,67.549,0,24.9932,49.9864,67.549
46971018,207,-1,458,20180811,20180821,20180818,5,3,44.994,134.982,0,30.9334,92.8002,134.982
46972001,650,-1,428,20180811,20180821,20180818,1,6,209.256,1255.536,0,185.8193,1114.9158,1255.536
46972002,650,-1,396,20180811,20180821,20180818,1,1,74.838,74.838,0,55.3801,55.3801,74.838
46972003,650,-1,356,20180811,20180821,20180818,1,2,1242.8518,2485.7036,0,1117.8559,2235.7118,2485.7036
46972004,650,-1,397,20180811,20180821,20180818,1,6,24.2945,145.767,0,17.978,107.868,145.767
46972005,650,-1,426,20180811,20180821,20180818,1,2,209.256,418.512,0,185.8193,371.6386,418.512
46972006,650,-1,367,20180811,20180821,20180818,1,4,647.994,2591.976,0,598.4354,2393.7416,2591.976
46972007,650,-1,469,20180811,20180821,20180818,1,2,22.794,45.588,0,15.6709,31.3418,45.588
46972008,650,-1,395,20180811,20180821,20180818,1,9,61.374,552.366,0,45.4168,408.7512,552.366
46972009,650,-1,447,20180811,20180821,20180818,1,2,15.0,30.0,0,10.3125,20.625,30.0
46972010,650,-1,297,20180811,20180821,20180818,1,2,736.1455,1472.291,0,653.6971,1307.3942,1472.291
46972011,650,-1,399,20180811,20180821,20180818,1,4,33.7745,135.098,0,24.9932,99.9728,135.098
46972012,650,-1,308,20180811,20180821,20180818,1,3,744.2727,2232.8181,0,660.9142,1982.7426,2232.8181
46972013,650,-1,394,20180811,20180821,20180818,1,2,20.52,41.04,0,15.1848,30.3696,41.04
46972014,650,-1,401,20180811,20180821,20180818,1,3,65.6018,196.8054,0,48.5453,145.6359,196.8054
46972015,650,-1,289,20180811,20180821,20180818,1,1,744.2727,744.2727,0,660.9142,660.9142,744.2727
46972016,650,-1,366,20180811,20180821,20180818,1,1,647.994,647.994,0,598.4354,598.4354,647.994
46972017,650,-1,411,20180811,20180821,20180818,1,2,125.415,250.83,0,92.8071,185.6142,250.83
46972018,650,-1,470,20180811,20180821,20180818,1,3,22.794,68.382,0,15.6709,47.0127,68.382
46972019,650,-1,410,20180811,20180821,20180818,1,5,36.447,182.235,0,26.9708,134.854,182.235
46972020,650,-1,420,20180811,20180821,20180818,1,4,141.615,566.46,0,104.7951,419.1804,566.46
46972021,650,-1,412,20180811,20180821,20180818,1,1,180.129,180.129,0,133.2955,133.2955,180.129
46972022,650,-1,352,20180811,20180821,20180818,1,3,1242.8518,3728.5554,0,1117.8559,3353.5677,3728.5554
46972023,650,-1,365,20180811,20180821,20180818,1,3,647.994,1943.982,0,598.4354,1795.3062,1943.982
46972024,650,-1,427,20180811,20180821,20180818,1,4,209.256,837.024,0,185.8193,743.2772,837.024
46972025,650,-1,393,20180811,20180821,20180818,1,4,137.694,550.776,0,101.8936,407.5744,550.776
46972026,650,-1,362,20180811,20180821,20180818,1,5,1229.4589,6147.2945,0,1105.81,5529.05,6147.2945
46972027,650,-1,421,20180811,20180821,20180818,1,2,196.329,392.658,0,145.2835,290.567,392.658
46972028,650,-1,360,20180811,20180821,20180818,1,4,1229.4589,4917.8356,0,1105.81,4423.24,4917.8356
46972029,650,-1,464,20180811,20180821,20180818,1,1,14.1289,14.1289,0,9.7136,9.7136,14.1289
46972030,650,-1,409,20180811,20180821,20180818,1,3,209.256,627.768,0,185.8193,557.4579,627.768
46972031,650,-1,294,20180811,20180821,20180818,1,2,744.2727,1488.5454,0,660.9142,1321.8284,1488.5454
46972032,650,-1,305,20180811,20180821,20180818,1,1,736.1455,736.1455,0,653.6971,653.6971,736.1455
46972033,650,-1,354,20180811,20180821,20180818,1,2,1242.8518,2485.7036,0,1117.8559,2235.7118,2485.7036
46973001,289,-1,399,20180811,20180821,20180818,1,1,33.7745,33.7745,0,24.9932,24.9932,33.7745
46973002,289,-1,354,20180811,20180821,20180818,1,2,1242.8518,2485.7036,0,1117.8559,2235.7118,2485.7036
46973003,289,-1,468,20180811,20180821,20180818,1,2,22.794,45.588,0,15.6709,31.3418,45.588
46973004,289,-1,428,20180811,20180821,20180818,1,2,209.256,418.512,0,185.8193,371.6386,418.512
46973005,289,-1,421,20180811,20180821,20180818,1,3,196.329,588.987,0,145.2835,435.8505,588.987
46973006,289,-1,469,20180811,20180821,20180818,1,4,22.794,91.176,0,15.6709,62.6836,91.176
46973007,289,-1,360,20180811,20180821,20180818,1,1,1229.4589,1229.4589,0,1105.81,1105.81,1229.4589
46973008,289,-1,470,20180811,20180821,20180818,1,4,22.794,91.176,0,15.6709,62.6836,91.176
46973009,289,-1,352,20180811,20180821,20180818,1,1,1242.8518,1242.8518,0,1117.8559,1117.8559,1242.8518
46974001,127,-1,399,20180811,20180821,20180818,1,10,33.7745,337.745,0,24.9932,249.932,337.745
46974002,127,-1,358,20180811,20180821,20180818,1,4,1229.4589,4917.8356,0,1105.81,4423.24,4917.8356
46974003,127,-1,308,20180811,20180821,20180818,1,5,744.2727,3721.3635,0,660.9142,3304.571,3721.3635
46974004,127,-1,456,20180811,20180821,20180818,1,2,44.994,89.988,0,30.9334,61.8668,89.988
46974005,127,-1,365,20180811,20180821,20180818,1,1,647.994,647.994,0,598.4354,598.4354,647.994
46974006,127,-1,447,20180811,20180821,20180818,1,10,15.0,150.0,0,10.3125,103.125,150.0
46974007,127,-1,393,20180811,20180821,20180818,1,6,137.694,826.164,0,101.8936,611.3616,826.164
46974008,127,-1,233,20180811,20180821,20180818,1,10,28.8404,288.404,0,29.0807,290.807,288.404
46974009,127,-1,391,20180811,20180821,20180818,1,2,88.932,177.864,0,65.8097,131.6194,177.864
46974010,127,-1,457,20180811,20180821,20180818,1,2,44.994,89.988,0,30.9334,61.8668,89.988
46974011,127,-1,305,20180811,20180821,20180818,1,2,736.1455,1472.291,0,653.6971,1307.3942,1472.291
46974012,127,-1,466,20180811,20180821,20180818,1,2,14.1289,28.2578,0,9.7136,19.4272,28.2578
46974013,127,-1,394,20180811,20180821,20180818,1,2,20.52,41.04,0,15.1848,30.3696,41.04
46974014,127,-1,216,20180811,20180821,20180818,1,10,20.1865,201.865,0,13.8782,138.782,201.865
46974015,127,-1,459,20180811,20180821,20180818,1,11,52.1942,574.1362,0,37.1209,408.3299,562.6535
46974016,127,-1,213,20180811,20180821,20180818,1,8,20.1865,161.492,0,13.8782,111.0256,161.492
46974017,127,-1,401,20180811,20180821,20180818,1,2,65.6018,131.2036,0,48.5453,97.0906,131.2036
46974018,127,-1,297,20180811,20180821,20180818,1,2,736.1455,1472.291,0,653.6971,1307.3942,1472.291
46974019,127,-1,448,20180811,20180821,20180818,1,4,11.994,47.976,0,8.2459,32.9836,47.976
46974020,127,-1,397,20180811,20180821,20180818,1,6,24.2945,145.767,0,17.978,107.868,145.767
46974021,127,-1,427,20180811,20180821,20180818,1,6,209.256,1255.536,0,185.8193,1114.9158,1255.536
46974022,127,-1,352,20180811,20180821,20180818,1,2,1242.8518,2485.7036,0,1117.8559,2235.7118,2485.7036
46974023,127,-1,464,20180811,20180821,20180818,1,6,14.1289,84.7734,0,9.7136,58.2816,84.7734
46974024,127,-1,469,20180811,20180821,20180818,1,2,22.794,45.588,0,15.6709,31.3418,45.588
46974025,127,-1,224,20180811,20180821,20180818,1,19,4.7543,90.3317,0,5.2297,99.3643,85.8151
46974026,127,-1,360,20180811,20180821,20180818,1,5,1229.4589,6147.2945,0,1105.81,5529.05,6147.2945
46974027,127,-1,428,20180811,20180821,20180818,1,2,209.256,418.512,0,185.8193,371.6386,418.512
46974028,127,-1,420,20180811,20180821,20180818,1,2,141.615,283.23,0,104.7951,209.5902,283.23
46974029,127,-1,461,20180811,20180821,20180818,1,6,53.994,323.964,0,37.1209,222.7254,323.964
46974030,127,-1,426,20180811,20180821,20180818,1,2,209.256,418.512,0,185.8193,371.6386,418.512
46974031,127,-1,411,20180811,20180821,20180818,1,1,125.415,125.415,0,92.8071,92.8071,125.415
46974032,127,-1,460,20180811,20180821,20180818,1,2,53.994,107.988,0,37.1209,74.2418,107.988
46974033,127,-1,230,20180811,20180821,20180818,1,10,28.8404,288.404,0,29.0807,290.807,288.404
46974034,127,-1,362,20180811,20180821,20180818,1,1,1229.4589,1229.4589,0,1105.81,1105.81,1229.4589
46974035,127,-1,294,20180811,20180821,20180818,1,1,744.2727,744.2727,0,660.9142,660.9142,744.2727
46974036,127,-1,395,20180811,20180821,20180818,1,3,61.374,184.122,0,45.4168,136.2504,184.122
46974037,127,-1,445,20180811,20180821,20180818,1,7,35.994,251.958,0,24.7459,173.2213,251.958
46974038,127,-1,221,20180811,20180821,20180818,1,4,20.1865,80.746,0,13.8782,55.5128,80.746
46974039,127,-1,409,20180811,20180821,20180818,1,1,209.256,209.256,0,185.8193,185.8193,209.256
46974040,127,-1,458,20180811,20180821,20180818,1,11,43.4942,478.4362,0,30.9334,340.2674,468.8675
46974041,127,-1,421,20180811,20180821,20180818,1,4,196.329,785.316,0,145.2835,581.134,785.316
46974042,127,-1,419,20180811,20180821,20180818,1,2,52.647,105.294,0,38.9588,77.9176,105.294
46974043,127,-1,462,20180811,20180821,20180818,1,4,14.1289,56.5156,0,9.7136,38.8544,56.5156
46974044,127,-1,468,20180811,20180821,20180818,1,1,22.794,22.794,0,15.6709,15.6709,22.794
46974045,127,-1,453,20180811,20180821,20180818,1,7,35.994,251.958,0,24.7459,173.2213,251.958
46974046,127,-1,364,20180811,20180821,20180818,1,2,647.994,1295.988,0,598.4354,1196.8708,1295.988
46974047,127,-1,454,20180811,20180821,20180818,1,4,35.994,143.976,0,24.7459,98.9836,143.976
46974048,127,-1,410,20180811,20180821,20180818,1,4,36.447,145.788,0,26.9708,107.8832,145.788
46974049,127,-1,236,20180811,20180821,20180818,1,5,28.8404,144.202,0,29.0807,145.4035,144.202
46974050,127,-1,366,20180811,20180821,20180818,1,3,647.994,1943.982,0,598.4354,1795.3062,1943.982
46974051,127,-1,412,20180811,20180821,20180818,1,3,180.129,540.387,0,133.2955,399.8865,540.387
46974052,127,-1,289,20180811,20180821,20180818,1,2,744.2727,1488.5454,0,660.9142,1321.8284,1488.5454
46974053,127,-1,470,20180811,20180821,20180818,1,11,22.0342,242.3762,0,15.6709,172.3799,237.5287
46974054,127,-1,354,20180811,20180821,20180818,1,2,1242.8518,2485.7036,0,1117.8559,2235.7118,2485.7036
46975001,478,-1,414,20180812,20180822,20180819,6,1,149.031,149.031,0,110.2829,110.2829,149.031
46976001,2,-1,352,20180812,20180822,20180819,1,1,1242.8518,1242.8518,0,1117.8559,1117.8559,1242.8518
46976002,2,-1,428,20180812,20180822,20180819,1,3,209.256,627.768,0,185.8193,557.4579,627.768
46976003,2,-1,224,20180812,20180822,20180819,1,1,5.1865,5.1865,0,5.2297,5.2297,5.1865
46976004,2,-1,456,20180812,20180822,20180819,1,3,44.994,134.982,0,30.9334,92.8002,134.982
46976005,2,-1,470,20180812,20180822,20180819,1,8,22.794,182.352,0,15.6709,125.3672,182.352
46976006,2,-1,460,20180812,20180822,20180819,1,1,53.994,53.994,0,37.1209,37.1209,53.994
46976007,2,-1,468,20180812,20180822,20180819,1,3,22.794,68.382,0,15.6709,47.0127,68.382
46976008,2,-1,356,20180812,20180822,20180819,1,2,1242.8518,2485.7036,0,1117.8559,2235.7118,2485.7036
46976009,2,-1,354,20180812,20180822,20180819,1,1,1242.8518,1242.8518,0,1117.8559,1117.8559,1242.8518
46976010,2,-1,213,20180812,20180822,20180819,1,4,20.1865,80.746,0,13.8782,55.5128,80.746
46976011,2,-1,458,20180812,20180822,20180819,1,1,44.994,44.994,0,30.9334,30.9334,44.994
46976012,2,-1,233,20180812,20180822,20180819,1,4,28.8404,115.3616,0,29.0807,116.3228,115.3616
46976013,2,-1,469,20180812,20180822,20180819,1,4,22.794,91.176,0,15.6709,62.6836,91.176
46976014,2,-1,358,20180812,20180822,20180819,1,1,1229.4589,1229.4589,0,1105.81,1105.81,1229.4589
46976015,2,-1,221,20180812,20180822,20180819,1,1,20.1865,20.1865,0,13.8782,13.8782,20.1865
